contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),JEZUS LEEFT,StemNL,MenS en Spirit / Basisinkomen Partij / V-R
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Burchtpoort 16,0344::SB169,3452 MD,1517,1830,5,2,0,0,10,1645,182,0,0,0,0,0,0,1837,564,91,151,85,152,345,48,184,4,47,48,0,2,66,0,32,0,2,1,2,6,0,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gouden Koetslaan 97,0344::SB170,3451 WE,1377,898,0,1,0,0,4,802,93,0,0,0,0,0,0,899,307,37,76,48,74,168,22,77,3,16,15,0,0,29,2,15,0,0,3,0,3,1,1,0,0,1
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Heidelberglaan 2,0344::SB171,3584 CS,505,1674,3,1,39,0,52,1581,84,0,0,0,39,0,0,1717,151,53,19,40,60,559,44,576,1,114,0,3,0,7,3,18,0,1,1,19,5,0,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Europaplein 360,0344::SB172,3526 WH,1350,1270,4,1,0,3,9,1196,73,0,0,0,3,0,0,1278,175,47,35,46,49,346,25,386,4,77,2,1,3,17,0,26,1,2,0,21,4,2,1,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Eerste Oosterparklaan 88,0344::SB173,3544 AK,1343,1201,1,6,0,5,8,1086,119,0,0,0,5,0,0,1213,230,60,141,89,64,200,23,166,4,46,22,0,4,124,0,14,0,0,0,5,8,1,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Maartvlinder 11,0344::SB174,3544 DA,1641,1037,0,7,2,0,5,875,162,0,0,2,0,0,0,1042,235,51,77,45,52,238,25,135,9,31,8,1,3,97,2,13,0,1,1,4,9,0,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau James Johnsonstraat 100,0344::SB175,3543 GD,1925,1045,1,2,0,1,7,920,120,0,0,1,0,0,0,1047,271,34,106,56,76,170,35,132,0,25,12,0,4,84,3,19,0,0,0,7,9,1,0,0,0,1
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Heidelberglaan 2,0344::SB176,3584 CS,417,1745,5,3,40,0,37,1566,110,0,0,40,0,0,0,1713,178,58,16,39,51,556,35,643,0,102,0,1,0,8,3,22,0,1,1,24,5,0,2,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Johannes Camphuysstraat 101,0344::SB177,3531 SE,1302,846,1,10,1,1,2,793,65,0,1,0,3,0,0,860,91,40,35,32,27,206,33,205,1,78,4,0,0,79,0,3,1,0,0,7,3,1,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Franz Schubertstraat 20,0344::SB178,3533 GW,925,1001,2,1,0,0,7,911,86,0,0,0,0,0,0,1004,187,64,15,22,75,311,27,241,5,27,7,0,1,4,0,8,0,1,0,4,2,0,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Parkzichtlaan 203,0344::SB179,3451 GX,1457,1082,2,1,0,0,1,940,144,0,0,0,0,0,0,1085,345,42,97,34,71,244,29,122,5,31,5,1,3,33,1,11,0,0,1,5,2,0,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Derde Oosterparklaan 71,0344::SB180,3541 SC,1181,852,0,2,0,1,0,764,91,0,0,0,1,0,0,855,187,35,56,29,38,203,16,117,5,18,20,2,5,91,3,16,0,0,1,4,4,0,0,1,0,1
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Lagenoord 28 A,0344::SB181,3513 GW,1412,653,1,1,0,0,2,587,66,0,0,0,0,0,0,655,70,38,56,30,26,159,14,155,0,58,7,1,2,21,1,3,1,1,0,6,3,0,1,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Heycopplein 1 (ingang Bijleveldstraat),0344::SB182,3521 EX,1647,1933,1,3,0,1,7,1725,203,0,0,2,0,1,0,1935,394,108,73,44,100,567,45,439,5,73,11,3,1,32,0,22,2,1,2,8,3,0,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Stationshal 1e verdieping,0344::SB183,3511 CE,0,2549,4,5,0,0,143,2232,183,0,0,0,0,0,0,2558,387,87,40,56,84,795,71,743,5,165,9,0,3,40,0,25,0,0,3,17,14,1,2,0,0,2
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Stadsplateau 1,0344::SB184,3521 AZ,881,2303,5,10,0,1,37,2087,195,0,0,0,1,0,0,2319,331,123,61,91,77,627,64,583,5,119,10,0,4,138,2,27,0,0,1,26,12,0,1,0,0,1
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Paranádreef 10,0344::SB185,3563 AX,1541,1146,1,6,0,0,4,1030,119,0,0,0,0,0,0,1153,112,66,125,80,38,190,37,179,2,48,25,2,7,197,1,22,2,0,0,7,4,2,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Stationshal 1e verdieping,0344::SB186,3511 CE,0,2317,2,23,0,12,89,2091,150,0,0,12,0,0,0,2330,288,91,51,73,66,695,73,682,4,140,10,2,3,67,2,35,0,1,2,15,8,3,1,4,0,1
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Pieterskerkhof 10,0344::SB187,3512 JR,940,780,1,2,0,1,11,708,63,0,0,1,0,0,0,782,134,56,16,22,28,201,18,211,3,66,4,0,1,3,0,9,0,0,1,6,0,0,0,1,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Lange Smeestraat 40,0344::SB188,3511 PZ,844,1402,0,5,0,3,17,1297,96,0,0,0,3,0,0,1410,198,110,38,50,52,350,26,433,1,99,9,0,1,0,4,16,0,0,2,9,3,0,1,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Arthur van Schendelstraat 650,0344::SB189,3511 MJ,857,622,0,1,0,1,5,557,60,0,0,1,0,0,0,622,144,47,17,13,28,176,15,130,0,26,2,0,0,7,1,7,0,1,0,8,0,0,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpsplein 1,0344::SB190,3451 BK,976,1044,3,2,1,0,4,937,107,0,0,1,0,0,0,1048,299,47,135,54,139,144,22,84,5,34,29,0,4,18,1,23,0,0,3,1,0,0,2,0,0,0
