contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),CDA,SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),50PLUS,Partij voor de Dieren,Nederland Lokaal,Libertarische Partij (LP),Verenigde Lokale Partijen Zuid-Holland
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wijkcentrum De Veegpost,0518::SB608,,2928,548,1,3,0,0,0,504,48,0,0,0,0,0,0,552,46,69,172,28,62,64,37,11,3,12,39,1,1,3
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Chr. Basisschool De Horizon,0518::SB609,,3727,847,3,5,0,1,0,766,90,0,0,0,1,0,0,856,76,89,308,47,108,68,40,14,3,45,41,3,2,3
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Centrum De Wissel,0518::SB611,,1812,601,2,5,0,0,1,525,82,0,0,0,0,0,0,608,35,90,188,27,90,55,22,18,7,32,31,2,0,4
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau OBS De Spoorzoeker,0518::SB613,,1398,270,4,1,0,0,0,230,45,0,0,0,0,0,0,275,17,47,49,16,44,44,16,9,1,4,20,0,1,2
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Laaktheater,0518::SB615,,987,228,1,3,0,0,0,197,35,0,0,0,0,0,0,232,11,47,51,14,36,23,21,4,1,11,8,0,0,1
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Participatiecentrum Cromvlietplein,0518::SB619,,997,215,5,4,0,0,0,182,42,0,0,0,0,0,0,224,4,57,38,7,32,49,12,5,3,2,5,0,0,1
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Oase,0518::SB621,,1421,285,1,9,0,0,0,263,33,0,1,0,1,0,0,296,17,43,71,23,35,38,10,15,3,10,17,0,0,3
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Dr. J.A. Gerth van Wijkschool,0518::SB623,,2394,439,3,2,0,0,1,392,51,0,0,0,0,0,0,444,42,57,143,25,56,44,14,9,0,16,27,4,0,2
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Trefpunt Rotterdamsebaan,0518::SB624,,418,186,1,0,0,0,0,168,19,0,0,0,0,0,0,187,41,21,23,21,14,26,21,4,0,4,11,0,0,0
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Ouderensoos Staedion,0518::SB625,,1092,196,0,3,0,0,0,187,12,0,0,0,0,0,0,199,9,27,58,17,27,27,4,5,1,13,8,0,0,0
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Woonzorgcentr. Maison Gaspard de Coligny,0518::SB701,,1563,1072,1,4,0,2,0,964,115,0,0,0,2,0,0,1079,559,62,60,101,28,147,28,12,7,20,42,0,2,4
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Verpleeghuis Nebo,0518::SB703,,1394,871,2,2,0,0,1,768,107,0,1,0,1,0,0,876,344,47,74,82,34,160,47,10,5,16,47,0,1,4
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Chr. Basisschool Oranje Nassau,0518::SB704,,862,741,2,0,0,0,1,667,75,0,0,0,0,0,0,743,293,53,24,78,14,183,47,11,3,6,20,0,4,5
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wijkcentrum 't Benoordenhuis,0518::SB706,,1176,938,0,2,0,0,0,828,115,0,0,0,3,0,0,943,382,101,41,71,20,228,37,13,7,7,25,0,2,4
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Woonzorgcentrum Florence - Oostduin,0518::SB707,,991,690,1,1,0,0,0,620,72,0,0,0,0,0,0,692,294,53,21,67,12,177,23,8,2,8,20,1,1,3
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Schoolvereniging Wolters,0518::SB708,,1201,1011,1,4,0,0,0,890,120,0,0,6,0,6,0,1010,403,73,43,88,18,261,45,27,8,10,30,0,3,2
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau CBS Van Hoogstratenschool,0518::SB709,,1258,644,2,2,1,0,0,579,68,0,0,1,0,0,0,647,158,52,53,40,27,176,72,14,1,15,33,1,1,1
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Jumbo De Stede (08.00 tot 21.00 uur),0518::SB710,,971,509,2,4,1,0,0,450,66,0,0,0,1,0,0,516,43,70,128,36,73,69,25,4,4,25,28,2,0,2
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Nutsbasisschool Bezuidenhout,0518::SB711,,1237,645,1,0,0,0,0,596,50,0,0,0,0,0,0,646,108,84,72,43,56,154,53,16,4,13,41,0,0,1
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Stadsdeelkantoor Haagse Hout,0518::SB712,,1861,1173,6,2,0,0,0,1063,119,0,0,0,1,0,0,1182,224,124,149,78,92,258,108,28,1,31,66,4,6,4
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Sportcentrum Mariahoeve,0518::SB713,,671,181,0,0,0,0,0,167,14,0,0,0,0,0,0,181,29,32,17,12,18,29,11,7,2,7,12,2,2,1
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wijkcentrum Bezuidenhout,0518::SB715,,1930,792,3,2,0,0,0,724,73,0,0,0,0,0,0,797,135,73,105,60,83,160,75,13,10,22,48,1,2,5
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Hotel des Indes,0518::SB716,,612,607,5,0,0,0,0,544,70,0,2,0,2,0,0,614,195,67,37,25,22,157,53,7,1,12,29,0,2,0
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wijkcentrum Bezuidenhout-West,0518::SB717,,1588,460,3,3,0,0,2,426,38,0,0,0,0,0,0,466,47,71,94,22,45,76,30,13,1,24,30,2,2,3
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Centrum Bezuidenhout,0518::SB718,,798,492,3,2,0,0,1,458,38,0,0,0,0,0,0,497,114,62,43,40,21,125,29,10,4,12,27,0,2,3
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Cardia Woonzorgcentrum Landscheiding,0518::SB719,,1539,800,2,3,0,0,0,722,87,0,0,0,4,0,0,809,279,61,85,93,44,134,18,13,10,20,33,2,3,5
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wijkcentrum Mariahoeve,0518::SB721,,1112,588,3,4,0,0,0,548,47,0,0,0,0,0,0,595,91,57,92,56,78,77,26,13,5,36,54,0,1,2
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Verpleeghuis Mariahoeve,0518::SB722,,2132,789,3,5,0,0,0,733,64,0,0,0,0,0,0,797,113,85,128,74,85,122,46,35,9,31,49,3,5,4
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Buurthuis de Landen,0518::SB724,,1411,533,1,1,0,0,0,496,39,0,0,0,0,0,0,535,83,68,83,48,49,85,31,11,1,31,40,0,1,2
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Woonzorgcentrum Ametisthorst,0518::SB726,,1412,581,2,4,0,0,0,540,47,0,0,0,0,0,0,587,105,80,73,71,56,83,19,18,6,38,27,4,0,1
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Vuurvlinder Basisschool,0518::SB727,,1168,538,3,2,0,0,0,507,36,0,0,0,0,0,0,543,118,70,77,47,41,83,28,23,7,11,29,2,1,1
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Prot. Chr. Basisschool De Vlieger,0518::SB728,,2474,1027,0,4,1,0,0,893,139,0,0,0,1,0,0,1032,177,136,240,98,78,146,30,38,3,29,46,4,1,1
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau OBS de Notenkraker,0518::SB729,,1160,440,0,0,3,0,2,372,63,0,0,3,0,0,0,437,82,55,95,37,29,66,19,15,6,11,23,1,1,0
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Samenwerkingsschool Balans,0518::SB730,,1256,537,0,0,0,0,0,456,79,0,0,2,0,0,0,535,144,39,84,65,43,89,21,14,1,12,17,2,3,3
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Samenwerkingsschool Balans,0518::SB732,,1381,467,0,0,0,0,0,414,53,0,0,0,0,0,0,467,118,48,95,25,31,82,19,13,6,8,12,3,2,5
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Stadhuis,0518::SB733,,0,924,7,9,0,2,0,857,85,0,0,0,2,0,0,942,132,149,94,67,93,213,79,21,4,22,46,0,2,2
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Byzaak,0518::SB734,,1212,329,2,2,0,0,0,289,44,0,0,0,0,0,0,333,48,46,47,20,35,70,13,17,2,12,12,5,1,1
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau OBS De Notenkraker,0518::SB736,,703,446,0,1,0,0,0,379,68,0,0,0,0,0,0,447,93,38,98,35,20,97,18,11,6,7,20,1,1,1
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Kinderopvang Waterrijk,0518::SB737,,1840,648,1,1,0,0,0,555,95,0,0,0,0,0,0,650,121,62,154,39,54,105,23,20,7,25,32,2,4,0
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau R.K. Basisschool De Bras,0518::SB738,,1739,774,4,0,0,0,0,662,118,0,0,0,2,0,0,780,201,59,102,59,44,187,46,19,2,8,42,0,5,0
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau RKBS De Christoffel,0518::SB739,,654,477,0,2,0,1,0,417,61,0,0,1,0,0,0,478,123,44,77,50,20,102,16,14,4,9,16,0,0,2
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau OBS Prinses Catharina-Amalia,0518::SB741,,860,419,0,1,0,0,0,359,61,0,0,0,0,0,0,420,105,31,92,33,24,72,14,8,3,12,18,0,3,4
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau OBS De Startbaan,0518::SB742,,1317,443,3,4,0,0,0,391,59,0,0,0,0,0,0,450,74,48,107,24,33,78,27,9,2,14,19,2,6,0
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau OBS Prinses Catharina-Amalia,0518::SB743,,1638,534,2,2,0,0,0,451,88,0,0,0,1,0,0,539,150,37,84,53,29,88,25,15,3,17,25,0,0,8
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Buurthuis de Yp,0518::SB744,,2045,929,3,1,0,0,0,801,135,0,3,0,3,0,0,936,248,92,160,71,48,169,50,24,7,6,48,1,5,0
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Bernardusschool,0518::SB746,,507,395,0,0,0,0,0,348,47,0,0,0,0,0,0,395,204,22,14,39,4,74,10,5,1,10,11,0,0,1
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau MegaStores,0518::SB747,,534,208,2,0,0,0,0,199,11,0,0,0,0,0,0,210,28,27,19,15,22,54,18,3,3,5,13,1,0,0
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Walvis,0518::SB754,,1546,1165,6,4,2,0,2,1014,157,0,0,2,0,0,0,1173,275,128,209,99,73,224,31,26,6,42,43,3,0,6
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Walvis,0518::SB755,,4062,1020,3,2,0,0,0,861,161,0,0,3,0,0,0,1022,221,99,190,103,73,174,37,28,5,37,50,2,1,0
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Liduinaschool,0518::SB757,,1626,942,7,3,0,0,0,847,105,0,0,0,0,0,0,952,222,146,53,72,48,248,78,12,4,23,33,0,0,3
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau BSN Language Centre,0518::SB758,,1672,370,1,0,0,0,0,306,65,0,0,0,0,0,0,371,113,31,71,26,22,52,10,10,2,14,15,0,3,1
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Muziekacademie Den Haag,0518::SB759,,426,221,0,0,0,0,0,193,27,0,0,1,0,0,0,220,73,18,7,18,4,76,12,2,0,1,10,0,0,0
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau RKBS De Paradijsvogel,0518::SB760,,2238,443,0,2,0,0,0,385,60,0,0,0,0,0,0,445,106,36,75,32,39,97,17,6,2,13,17,2,1,0
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Provinciehuis Zuid-Holland,0518::SB761,,942,428,3,1,0,0,0,385,47,0,0,0,0,0,0,432,96,60,22,30,19,135,33,9,0,2,19,0,0,3
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Sporthal Boswijk,0518::SB762,,1205,538,0,0,0,0,0,448,90,0,0,0,0,0,0,538,235,33,62,43,7,100,15,11,3,7,15,1,3,3
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wijk- en Dienstencentrum De Sprong,0518::SB801,,1598,396,3,8,0,0,0,369,38,0,0,0,0,0,0,407,38,72,37,10,42,86,72,4,1,3,26,0,3,2
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Hogeschool InHolland,0518::SB803,,655,463,2,2,0,1,0,417,49,0,0,1,0,0,0,466,84,70,47,22,30,142,32,4,3,10,16,0,1,2
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Tweede Kamer Binnenhof,0518::SB804,,208,858,6,0,0,2,2,804,60,0,0,0,2,0,0,866,195,118,41,43,51,227,105,23,10,6,36,0,2,1
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Boekhandel Paagman (09.00 tot 21.00 uur),0518::SB805,,1564,953,1,2,0,1,0,851,104,0,0,1,0,0,0,955,248,102,67,60,55,232,69,18,12,25,55,0,5,5
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Centraal Station,0518::SB806,,0,959,4,3,0,1,2,900,63,0,0,1,0,0,0,965,158,125,60,46,84,277,117,12,1,12,58,1,5,3
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Bibliotheek Transvaal,0518::SB808,,1245,375,4,8,0,0,0,303,84,0,0,0,0,0,0,387,24,85,66,41,72,53,13,1,1,5,7,2,2,3
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Medisch Centrum Haaglanden,0518::SB809,,534,404,3,0,0,0,0,363,44,0,0,0,0,0,0,407,62,55,56,27,47,73,38,12,3,13,18,0,0,0
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Bibliotheek Ypenburg,0518::SB812,,858,480,2,0,2,0,1,423,56,0,0,2,0,0,0,480,89,52,97,35,44,79,18,12,5,24,20,2,1,2
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Bibliotheek Leidschenveen,0518::SB813,,1354,766,3,4,0,1,1,678,95,0,0,0,1,0,0,774,181,79,143,78,43,130,28,21,2,26,24,6,1,4
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Hollands Spoor,0518::SB817,,1794,1062,12,3,0,7,0,1008,76,0,0,0,7,0,0,1084,102,191,68,48,104,274,146,34,2,9,76,3,3,2
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Francois Vatelschool,0518::SB818,,934,327,1,2,0,0,0,310,20,0,0,0,0,0,0,330,59,26,55,41,36,48,16,10,3,14,17,0,0,2
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Centraal Station,0518::SB820,,384,1242,7,0,0,3,0,1178,68,0,0,3,0,0,0,1246,188,149,63,50,77,389,203,30,5,9,70,0,2,7
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Postkantoor,0518::SB821,,748,512,2,0,0,0,0,477,43,0,0,0,6,0,0,520,126,60,26,20,39,118,75,6,0,12,24,1,4,1
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Boekhandel Paagman (09.00 tot 21.00 uur),0518::SB822,,0,817,3,1,0,0,0,724,97,0,0,0,0,0,0,821,199,104,47,46,35,208,73,24,4,20,48,2,4,3
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Clubhuis de Mussen,0518::SB824,,1230,371,5,15,0,0,0,321,71,0,1,0,1,0,0,392,15,93,56,11,60,74,23,4,0,7,15,10,2,1
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Bibliotheek Spui,0518::SB826,,920,478,3,4,0,0,0,445,40,0,0,0,0,0,0,485,46,77,47,35,55,100,56,10,2,7,40,0,0,3
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau V&D Centrum (09.00 tot 20.00 uur),0518::SB827,,0,267,0,0,0,0,0,247,20,0,0,0,0,0,0,267,41,34,36,14,26,56,22,6,4,10,16,0,1,1
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Pulchri Studio,0518::SB828,,45,119,1,1,0,0,0,107,14,0,0,0,0,0,0,121,38,14,7,3,7,26,13,1,0,2,7,1,0,0
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Paagman Centrum (9.00 tot 19.00uur),0518::SB830,,245,147,2,0,0,0,0,144,5,0,0,0,0,0,0,149,25,23,8,17,3,38,17,5,0,0,10,0,1,0
's-Gravenhage,'s-Gravenhage,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Ministerie van Binnenlandse Zaken,0518::SB831,,595,657,1,1,0,0,1,594,64,0,0,0,0,0,0,659,146,113,22,31,35,193,61,11,2,2,34,0,2,5
