contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,AWP niet politiek wel deskundig,Partij van de Arbeid (P.v.d.A.),CDA,Water Natuurlijk,Partij voor de Dieren,50PLUS,ChristenUnie-SGP,Integer Liberaal,Partij Sociaal Cultureel Centrum (PSCC),11,Waterschapspartij PUUR.
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau OBS Het Startpunt,0518::SB577,2526 WS,1526,289,74,12,0,4,0,297,82,0,0,4,0,0,379,22,22,102,24,29,27,11,8,0,20,2,22
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Meester Schabergschool,0518::SB578,2513 XX,686,274,4,3,0,0,0,245,36,0,0,0,0,0,281,31,25,66,12,31,47,34,9,1,4,0,14
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau t Haagse Huis,0518::SB579,2512 JL,916,166,7,3,0,0,0,151,25,0,0,0,0,0,176,15,9,62,9,9,28,11,5,0,5,1,12
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Basisschool Cosmicus,0518::SB580,2512 JT,1148,219,8,2,0,0,0,191,40,2,0,2,0,0,231,24,10,60,14,28,28,15,8,6,12,1,13
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Oude Stadhuis,0518::SB581,2513 AX,727,766,16,2,0,0,1,730,56,0,0,3,0,0,787,126,116,122,49,154,130,18,27,0,0,2,22
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Hou van je huis,0518::SB582,2511 CJ,189,110,3,0,0,0,0,107,7,1,0,1,0,0,114,20,20,21,6,16,16,2,4,3,0,0,2
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau WZH Transvaal,0518::SB583,2572 AZ,141,91,4,1,0,0,0,81,15,0,0,0,0,0,96,16,9,31,6,9,7,4,2,0,4,0,3
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Jan van Nassauschool,0518::SB584,2515 TM,2366,595,24,5,0,1,0,560,65,0,0,1,0,0,625,83,71,152,19,80,96,27,28,5,14,2,18
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau De Haagse Hogeschool,0518::SB601,2521 EN,1390,586,21,9,0,0,0,575,41,0,0,0,0,0,616,88,64,131,25,101,101,25,22,3,8,3,15
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau De Haagse Hogeschool,0518::SB602,2521 EN,734,349,18,5,0,0,0,341,31,0,0,0,0,0,372,48,38,56,16,62,76,14,16,1,4,1,17
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Stadsdeelkantoor Laak,0518::SB603,2521 EC,3100,799,33,16,0,0,0,717,131,0,0,0,0,0,848,100,64,214,38,102,117,59,34,1,25,5,40
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Esloo College,0518::SB605,2516 JE,3267,516,26,13,0,1,0,477,77,0,1,0,0,0,554,62,52,139,18,69,77,36,20,1,19,5,18
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau SBO Merlijn,0518::SB610,2522 DM,2797,633,32,9,0,0,0,612,64,0,0,2,0,2,676,65,77,96,35,78,105,93,20,6,10,8,40
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau OBS De Spoorzoeker,0518::SB613,2524 TT,1744,340,13,7,0,0,0,300,61,0,0,1,0,1,361,34,20,107,16,29,50,45,9,0,8,2,20
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Laaktheater,0518::SB615,2523 XT,2082,388,17,7,0,0,0,363,49,0,0,0,0,0,412,45,35,94,24,19,74,40,26,5,5,2,19
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Wijkcentrum Cromvlietplein,0518::SB619,2516 KV,2039,401,36,7,0,0,0,369,78,0,0,0,3,0,447,35,25,131,22,31,47,42,9,2,20,7,30
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau De Oase,0518::SB621,2524 XN,3056,725,28,9,0,0,0,663,99,0,0,0,0,0,762,48,79,163,34,84,132,76,42,5,14,6,42
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Dr. J.A. Gerth van Wijkschool,0518::SB623,2523 GW,1028,263,8,3,0,0,0,235,39,0,0,0,0,0,274,24,24,51,13,30,36,39,17,1,10,2,16
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Caballero Fabriek,0518::SB624,2516 AH,2245,256,14,0,0,1,0,251,18,0,1,0,1,0,269,69,35,43,11,45,28,7,8,0,0,2,8
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Buurtcentrum de Stiel,0518::SB625,2521 TD,1950,277,14,0,0,0,0,269,23,1,0,1,0,0,292,20,22,60,16,19,55,37,20,0,9,1,18
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau HVV Laakkwartier,0518::SB626,2523 JS,2443,411,11,7,0,0,0,389,44,4,0,4,0,0,433,36,47,59,22,51,94,59,14,0,2,7,20
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Middin Neherkade,0518::SB627,2516 HM,1101,245,12,4,0,0,0,228,33,0,0,0,0,0,261,26,14,51,15,41,48,19,8,1,8,2,12
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Stadsboerderij Molenweide,0518::SB628,2516 TA,1624,196,4,0,0,0,0,162,38,0,0,0,0,0,200,19,17,67,11,19,22,11,3,0,16,0,11
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Centrum Jonckbloetplein,0518::SB629,2523 AR,3376,461,24,14,0,0,0,438,61,0,0,0,0,0,499,60,52,79,18,56,76,59,18,1,3,10,29
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau OBS Dr. Willem Drees,0518::SB632,2523 XC,1076,173,4,3,0,0,0,158,22,0,0,0,0,0,180,21,18,32,9,25,29,17,5,0,5,0,12
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Woonzorgcentr. Maison Gaspard de Coligny,0518::SB701,2597 GW,1093,954,13,2,0,0,0,886,83,0,0,0,0,0,969,402,101,103,79,96,81,38,27,5,2,0,20
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Het Huis Nebo,0518::SB703,2597 SP,1648,859,15,4,2,0,0,793,87,0,0,2,0,0,880,282,96,89,84,108,104,41,30,3,1,1,20
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau CBS Oranje Nassau,0518::SB704,2596 GD,1917,1065,16,3,0,0,0,964,122,0,0,2,0,2,1086,356,155,109,111,143,105,24,25,3,1,1,32
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Wijkcentrum 't Benoordenhuis,0518::SB706,2596 XH,1536,977,15,2,0,5,1,875,123,0,0,5,0,0,999,390,110,110,92,136,63,21,28,4,1,1,21
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Florence Woonzorgcentrum Oostduin,0518::SB707,2596 RH,1223,683,8,3,9,0,0,616,69,0,9,0,0,0,685,256,108,72,61,90,41,20,24,4,0,0,7
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Schoolvereniging Wolters,0518::SB708,2597 PH,1146,937,13,0,0,2,0,842,106,0,2,0,0,0,948,402,110,94,78,114,81,12,22,5,2,2,15
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau RKBS Liduinaschool,0518::SB714,2595 TA,2027,1019,21,5,0,1,0,956,90,0,0,1,0,0,1046,213,175,179,67,188,120,30,20,1,0,1,25
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Wijkcentrum Bezuidenhout,0518::SB715,2593 CH,1603,820,22,5,0,3,0,791,59,0,0,3,0,0,850,138,118,112,44,142,146,61,22,3,2,1,31
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Wijkcentrum Bezuidenhout-West,0518::SB717,2595 WS,1991,515,4,11,0,1,0,468,61,0,1,0,0,0,529,47,57,103,23,59,94,57,22,3,19,5,26
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Woonzorgcentrum Bezuidenhout,0518::SB718,2594 AT,800,443,8,1,0,4,0,416,40,0,0,4,0,0,456,95,66,64,46,48,58,35,10,0,0,4,17
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Cardia Woonzorgcentrum Landscheiding,0518::SB719,2591 SL,1738,874,23,8,0,9,0,800,86,0,9,0,0,0,886,254,111,86,103,91,106,51,39,3,3,4,23
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Wijkcentrum Mariahoeve,0518::SB721,2592 TH,788,572,15,8,0,1,0,566,30,0,0,1,0,0,596,88,97,83,49,50,92,42,33,0,6,4,28
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Florence Verpleeghuis Mariahoeve,0518::SB722,2594 XZ,2748,831,14,7,0,0,1,784,67,0,0,0,0,0,852,147,116,150,56,96,134,56,25,4,5,1,41
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau RKBS De Vuurvlinder,0518::SB723,2592 GH,1362,520,7,4,0,3,1,493,34,0,3,0,0,0,528,88,77,81,50,57,78,46,14,1,4,1,23
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Buurthuis De Landen,0518::SB724,2591 SG,1731,558,16,3,0,0,0,535,42,0,0,0,0,0,577,77,77,107,42,65,84,62,22,4,3,0,15
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Woonzorgcentrum Ametisthorst,0518::SB726,2592 HD,1762,615,12,9,0,2,0,593,45,0,0,2,0,0,638,108,107,89,49,54,80,64,31,2,1,3,27
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau PCBS De Vlieger,0518::SB728,2497 DN,2695,1222,15,5,0,8,1,1103,146,0,0,8,0,0,1250,218,121,225,76,129,201,137,35,3,10,11,56
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau OBS De Notenkraker,0518::SB729,2496 HS,1374,668,21,10,0,1,0,611,89,0,0,1,0,0,700,131,88,92,51,82,91,55,32,3,2,3,38
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Samenwerkingsschool Balans,0518::SB730,2492 MA,1669,596,6,2,0,5,0,531,78,0,0,5,0,0,609,167,83,83,40,72,52,52,18,0,5,5,19
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Samenwerkingsschool Balans,0518::SB732,2492 MA,809,698,14,4,0,0,0,621,93,0,2,0,2,0,714,197,69,107,40,87,68,48,40,6,11,8,17
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau R.K. Basisschool De Bras,0518::SB738,2498 BZ,1371,798,16,2,0,0,0,816,0,0,0,0,0,0,816,186,90,126,74,113,114,45,25,4,1,4,16
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau RKBS De Christoffel,0518::SB739,2496 RH,814,479,17,2,0,0,0,421,77,0,0,0,0,0,498,108,41,74,42,61,81,28,24,0,6,0,14
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau OBS De Startbaan,0518::SB742,2497 ZJ,2607,895,13,1,0,0,1,767,136,0,5,0,5,0,904,146,126,152,45,91,157,104,25,2,14,6,27
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Buurthuis De Yp,0518::SB744,2498 BK,2224,1068,30,0,0,0,0,968,130,0,0,0,0,0,1098,271,152,153,84,127,123,82,36,3,1,0,36
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Bernardusschool,0518::SB746,2597 EE,187,244,0,1,0,0,0,226,19,0,0,0,0,0,245,108,43,25,16,23,8,9,5,2,0,0,5
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau MegaStores,0518::SB747,2521 BR,1831,275,11,3,0,0,0,265,26,0,0,2,0,0,291,31,26,82,8,38,45,11,12,1,5,4,12
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Unie van Waterschappen,0518::SB753,2596 AA,104,134,0,1,0,0,0,117,18,0,0,0,0,0,135,35,25,19,15,23,11,0,3,0,0,0,3
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau SV Leidschenveen,0518::SB756,2493 VE,1347,536,15,3,0,0,0,486,70,0,0,2,0,2,556,187,67,69,40,46,60,29,18,2,0,4,14
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Muziekacademie Den Haag,0518::SB759,2596 HN,619,328,7,5,0,0,0,306,39,5,0,5,0,0,345,100,52,39,31,44,38,5,8,0,0,2,9
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau RKBS De Paradijsvogel,0518::SB760,2496 MT,1249,502,7,9,0,0,0,458,60,0,0,0,0,0,518,104,58,87,42,56,68,45,17,2,2,1,20
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Provinciehuis Zuid-Holland,0518::SB761,2596 AW,273,350,7,2,0,0,1,329,29,0,0,0,0,0,359,79,41,44,31,71,48,7,16,1,5,1,6
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Sporthal Boswijk,0518::SB762,2496 VB,1451,781,12,6,1,0,0,693,107,1,0,1,0,0,800,346,89,73,76,59,59,35,18,3,1,3,19
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau CBS De Zonnestraal,0518::SB763,2498 BZ,548,303,5,3,0,0,0,265,46,0,0,0,0,0,311,61,32,44,23,46,46,23,8,2,5,4,9
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Bibliotheek Haagse Hout,0518::SB765,2593 AJ,2290,1371,23,8,0,5,0,1267,140,0,0,5,0,0,1407,302,196,223,72,207,227,72,27,3,7,2,33
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Gemiva SVG Groep,0518::SB766,2496 LN,735,283,3,0,0,0,0,255,29,0,2,0,2,0,284,66,39,30,19,45,35,28,5,1,3,0,12
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Zwembad het Hofbad,0518::SB768,2496 ZA,961,358,6,0,0,1,0,322,43,0,0,1,0,0,365,77,39,60,14,52,38,37,18,3,1,1,18
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Edith Stein College,0518::SB770,2514 HP,911,252,7,1,0,1,0,243,18,0,0,1,0,0,261,69,41,43,17,24,24,5,14,2,2,1,10
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Stadsboerderij Landzigt,0518::SB772,2493 ZN,3330,1236,22,4,0,0,0,1074,188,0,0,0,0,0,1262,323,140,165,76,157,133,110,46,9,21,7,49
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Sporthal Leidschenveen,0518::SB774,2492 JL,467,157,1,1,0,1,0,140,20,0,0,1,0,0,160,36,14,23,17,19,13,16,9,2,0,3,5
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Sporthal Overbosch,0518::SB775,2592 AA,2386,711,21,6,0,1,1,683,53,0,1,0,0,0,737,131,107,95,49,98,121,46,24,0,2,6,32
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Sportpark Het Kleine Loo (VUC),0518::SB777,2592 BW,928,382,6,3,0,0,0,369,22,0,0,0,0,0,391,64,78,49,16,48,59,30,22,0,1,0,15
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau ATV Loolaan (Trefpunt),0518::SB778,2593 HH,1786,665,16,4,0,1,0,616,70,1,0,1,0,0,686,99,111,85,36,121,108,46,24,7,0,3,25
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Fonteynenburg,0518::SB779,2492 PM,4788,1600,17,5,0,3,0,1393,232,0,0,3,0,0,1625,367,234,247,126,166,167,164,59,9,0,6,55
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau kunstpost LOOkatie364,0518::SB782,2592 CK,738,288,7,6,0,0,0,277,24,0,0,0,0,0,301,34,55,40,22,35,49,23,12,0,4,0,14
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau V.V. Wilhelmus,0518::SB784,2491 EH,191,118,0,0,0,1,0,103,14,0,1,0,0,0,117,32,16,13,10,18,13,8,5,1,0,0,2
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Hornbach,0518::SB785,2497 GS,1344,469,8,0,0,0,0,411,66,0,0,0,0,0,477,107,70,67,15,53,58,53,14,4,5,8,15
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Kringloopwinkel RataPlan,0518::SB786,2497 GL,767,342,11,4,1,0,0,317,39,0,1,0,0,0,356,68,34,63,31,34,51,29,15,1,6,0,10
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Pro Senectute Waalsdorp,0518::SB787,2597 TS,571,297,6,1,0,0,0,288,16,0,0,0,0,0,304,138,25,21,48,33,15,5,6,2,0,0,4
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau HMC Bronovo,0518::SB788,2597 AX,846,424,10,0,0,0,0,402,35,3,0,3,0,0,437,132,65,46,41,55,38,17,16,0,2,1,11
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau ROC Mondriaan,0518::SB790,2493 WN,675,417,10,4,0,1,0,380,52,0,0,1,0,0,432,106,47,75,31,41,56,31,10,0,6,1,13
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau WZH Leilinde,0518::SB791,2492 JD,701,235,5,0,0,0,0,202,38,0,0,0,0,0,240,51,18,44,23,20,29,35,5,0,1,0,9
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Wijk- en dienstencentrum De Sprong,0518::SB801,2512 BL,2229,451,18,6,0,0,0,443,32,0,0,0,0,0,475,46,53,96,17,75,107,24,10,1,5,0,17
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Hogeschool InHolland,0518::SB803,2593 AN,1812,691,17,2,0,2,0,652,60,0,0,2,0,0,712,151,121,107,40,108,97,22,18,3,2,3,19
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Tweede Kamer,0518::SB804,2511 CR,184,363,5,1,0,0,0,340,29,0,0,0,0,0,369,90,49,47,32,50,62,16,8,2,0,0,7
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Boekhandel Paagman,0518::SB805,2582 CB,2309,1224,11,9,0,0,0,1126,120,2,0,2,0,0,1246,271,210,162,79,166,215,43,39,1,0,7,31
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Centraal Station,0518::SB806,2595 AA,136,1509,46,14,0,0,2,1464,104,0,0,0,0,0,1570,254,146,278,81,282,298,52,61,5,12,3,37
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Bibliotheek Transvaal,0518::SB808,2526 JB,2315,692,36,19,0,9,0,595,161,0,0,9,0,0,756,74,35,213,88,79,46,45,12,3,43,3,51
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau HMC Westeinde,0518::SB809,2512 VA,634,486,18,4,0,0,0,471,37,0,0,0,0,0,508,74,43,116,31,53,84,35,15,1,11,4,19
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Bibliotheek Ypenburg,0518::SB812,2496 SR,1550,706,22,5,0,1,1,674,59,0,0,1,0,0,734,107,88,122,50,81,101,79,34,3,14,1,26
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Bibliotheek Leidschenveen,0518::SB813,2492 JT,1379,1308,29,8,0,2,0,1280,67,0,0,2,0,0,1347,274,197,207,68,171,150,127,45,5,12,7,45
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Station Hollands Spoor,0518::SB817,2515 BW,193,1139,39,14,0,2,0,1098,92,0,2,0,0,0,1190,119,134,254,61,180,264,37,36,4,16,2,32
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Centraal Station,0518::SB820,2595 AA,668,1371,33,18,0,0,0,1344,83,0,0,5,0,0,1427,239,152,275,70,232,278,29,48,7,6,2,33
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Boekhandel Paagman,0518::SB822,2582 CB,44,1253,19,9,0,0,1,1166,122,0,0,8,0,0,1289,296,180,176,88,159,198,47,55,6,0,7,41
