contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,Partij van de Arbeid (P.v.d.A.),Water Natuurlijk,VVD,Algemene Waterschapspartij Delfland,Partij voor de Dieren,50PLUS,ChristenUnie-SGP
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Nutsbasisschool Bezuidenhout,0518::SB711,,1440,602,25,4,0,0,0,587,44,0,0,0,0,0,0,631,59,95,95,131,104,86,17,15
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Stadsdeelkantoor Haagse Hout,0518::SB712,,2162,1100,56,8,0,0,0,1052,114,0,0,0,2,0,2,1166,90,155,145,244,220,161,58,27
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Sportcentrum Mariahoeve,0518::SB713,,778,175,1,2,0,0,0,165,13,0,0,0,0,0,0,178,13,26,33,27,38,22,9,7
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Wijkcentrum Bezuidenhout,0518::SB715,,2239,726,18,12,0,2,0,691,67,0,0,0,2,0,0,758,74,76,102,159,143,113,33,26
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Hotel des Indes,0518::SB716,,862,577,14,4,0,2,0,531,66,0,0,0,2,0,0,597,41,82,89,192,84,61,14,14
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Wijkcentrum Bezuidenhout-West,0518::SB717,,1842,459,10,5,0,0,0,432,42,0,0,0,0,0,0,474,39,105,55,49,90,70,36,15
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Centrum Bezuidenhout,0518::SB718,,1022,472,15,5,0,0,0,454,41,0,3,0,3,0,0,495,63,72,49,121,82,50,20,15
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Cardia Woonzorgcentrum Landscheiding,0518::SB719,,1783,759,12,3,0,2,0,700,76,0,0,0,2,0,0,776,115,69,88,246,117,54,39,31
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Wijkcentrum Mariahoeve,0518::SB721,,1253,570,10,5,0,0,0,585,0,0,0,0,0,0,0,585,63,86,64,87,121,89,42,18
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Verpleeghuis Mariahoeve,0518::SB722,,2438,743,33,6,0,0,0,718,65,0,1,0,1,0,0,783,84,119,74,108,193,79,40,46
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Buurthuis de Landen,0518::SB724,,1585,501,7,4,0,0,0,512,0,0,0,0,0,0,0,512,56,74,57,68,105,71,50,20
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Woonzorgcentrum Ametisthorst,0518::SB726,,1719,560,17,8,0,0,0,538,48,0,1,0,1,0,0,586,71,81,64,111,117,56,40,20
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau De Vuurvlinder Basisschool,0518::SB727,,1346,509,20,2,0,0,0,495,37,0,1,0,1,0,0,532,63,56,60,102,119,67,17,25
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Prot. Chr. Basisschool De Vlieger,0518::SB728,,2637,944,25,5,0,1,0,848,127,0,0,0,1,0,0,975,113,149,109,177,178,112,62,44
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau OBS de Notenkraker,0518::SB729,,1228,417,9,4,0,2,2,363,63,0,0,2,0,0,0,428,37,56,44,98,82,48,31,21
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Samenwerkingsschool Balans,0518::SB730,,1317,502,11,2,0,2,0,438,75,0,0,2,0,0,0,513,77,51,46,124,118,47,24,15
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Samenwerkingsschool Balans,0518::SB732,,1457,432,6,4,0,0,0,389,53,0,0,0,0,0,0,442,27,48,51,109,118,37,19,23
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Stadhuis,0518::SB733,,0,874,54,11,0,0,0,859,82,0,2,0,2,0,0,941,77,197,140,147,132,106,44,31
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau De Byzaak,0518::SB734,,1331,314,3,4,0,0,1,279,41,0,0,0,0,0,0,321,27,64,39,62,50,38,16,18
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau OBS De Notenkraker,0518::SB736,,780,411,9,2,3,0,0,360,65,0,0,0,3,0,0,425,36,48,62,92,81,50,26,16
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Kinderopvang Waterrijk,0518::SB737,,1954,624,9,1,0,0,0,542,93,0,0,0,1,0,1,635,44,99,59,131,120,76,61,34
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau R.K. Basisschool De Bras,0518::SB738,,1829,761,4,17,0,0,1,659,122,0,0,0,0,0,0,782,92,94,103,190,151,86,24,21
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau RKBS De Christoffel,0518::SB739,,737,447,6,5,0,0,0,402,56,0,0,0,0,0,0,458,56,63,61,133,56,39,16,23
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau OBS Prinses Catharina-Amalia,0518::SB741,,891,388,6,2,0,0,0,342,54,0,0,0,0,0,0,396,39,33,44,103,101,39,15,14
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau OBS De Startbaan,0518::SB742,,1470,418,18,4,0,1,0,376,65,0,0,0,1,0,0,441,38,55,71,79,86,47,26,16
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau OBS Prinses Catharina-Amalia,0518::SB743,,1753,498,13,2,2,0,0,433,82,0,0,0,2,0,0,515,53,48,50,152,96,52,24,23
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Buurthuis de Yp,0518::SB744,,2153,858,30,3,0,0,0,766,124,0,0,1,0,1,0,890,82,111,125,233,146,96,29,36
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Bernardusschool,0518::SB746,,532,372,9,1,0,0,0,339,43,0,0,0,0,0,0,382,51,25,27,195,44,19,7,4
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau MegaStores,0518::SB747,,891,217,3,2,1,0,0,211,12,0,0,0,1,0,0,223,13,47,40,30,38,32,9,8
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau De Walvis,0518::SB754,,1603,1090,20,6,2,0,0,960,154,0,0,2,0,0,0,1114,108,130,121,245,271,104,76,35
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau De Walvis,0518::SB755,,4242,961,22,6,0,0,0,844,145,0,0,0,0,0,0,989,90,106,129,202,257,93,52,32
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Liduinaschool,0518::SB757,,2116,903,33,6,3,0,0,840,107,0,2,0,5,0,0,947,84,156,147,244,137,92,27,16
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau BSN Language Centre,0518::SB758,,1771,358,9,1,0,0,0,303,65,0,0,0,0,0,0,368,36,40,31,119,69,31,16,16
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Muziekacademie Den Haag,0518::SB759,,548,235,2,0,0,0,0,207,30,0,0,0,0,0,0,237,21,27,32,87,39,21,4,4
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau RKBS De Paradijsvogel,0518::SB760,,2382,418,7,4,0,0,0,375,54,0,0,0,0,0,0,429,45,60,58,106,71,41,26,11
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Provinciehuis Zuid-Holland,0518::SB761,,1175,402,19,2,0,0,0,375,48,0,0,0,0,0,0,423,46,57,61,109,72,35,5,17
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Sporthal Boswijk,0518::SB762,,1355,514,11,0,1,0,0,433,91,0,0,1,0,0,0,524,67,47,46,230,59,41,8,16
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Wijk- en Dienstencentrum De Sprong,0518::SB801,,1944,374,17,15,0,1,0,371,37,0,1,0,2,0,0,408,20,88,58,43,61,79,14,11
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Hogeschool InHolland,0518::SB803,,833,431,26,1,0,0,0,410,48,0,0,0,0,0,0,458,30,80,57,109,69,59,17,10
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Tweede Kamer Binnenhof,0518::SB804,,275,787,55,6,0,3,0,793,58,0,0,0,3,0,0,851,61,107,141,194,140,99,14,31
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Boekhandel Paagman (09.00 tot 21.00 uur),0518::SB805,,1941,925,29,8,0,5,0,859,108,0,0,0,5,0,0,967,75,124,125,263,147,129,32,30
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Centraal Station,0518::SB806,,0,878,51,5,0,0,0,878,59,0,3,0,3,0,0,937,62,178,159,175,142,127,15,20
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Bibliotheek Transvaal,0518::SB808,,1550,371,16,7,0,0,0,311,84,0,1,0,1,0,0,395,39,152,34,21,55,37,23,10
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Medisch Centrum Haaglanden,0518::SB809,,609,379,14,3,0,0,0,356,40,0,0,0,0,0,0,396,31,79,56,50,59,55,31,18
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Bibliotheek Ypenburg,0518::SB812,,996,435,10,0,0,0,10,435,0,0,0,0,0,0,0,445,38,60,50,92,104,40,36,15
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Bibliotheek Leidschenveen,0518::SB813,,1447,741,12,4,0,0,1,661,95,0,0,0,0,0,0,757,73,95,76,180,180,67,43,27
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Hollands Spoor,0518::SB817,,2361,1016,61,10,0,0,0,1007,83,0,3,0,3,0,0,1090,77,260,157,125,184,158,24,31
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Francois Vatelschool,0518::SB818,,1046,308,7,5,0,0,0,301,19,0,0,0,0,0,0,320,67,27,25,50,58,39,31,11
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Centraal Station,0518::SB820,,699,1193,51,9,0,1,0,1181,73,0,0,0,1,0,0,1254,61,238,226,236,189,183,17,43
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Postkantoor,0518::SB821,,997,487,15,2,0,1,0,467,38,0,0,0,1,0,0,505,48,61,61,134,61,95,15,12
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Boekhandel Paagman (09.00 tot 21.00 uur),0518::SB822,,0,787,17,5,0,0,0,720,89,0,0,0,0,0,0,809,76,109,127,208,126,102,16,23
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Clubhuis de Mussen,0518::SB824,,1542,379,18,15,0,0,0,341,74,0,3,0,3,0,0,415,22,164,25,19,66,47,19,17
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Bibliotheek Spui,0518::SB826,,1092,465,11,8,0,0,0,448,38,0,2,0,2,0,0,486,31,109,66,61,83,92,9,14
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau V&D Centrum (09.00 tot 20.00 uur),0518::SB827,,0,259,3,0,0,0,0,240,20,0,0,2,0,2,0,260,29,50,28,45,39,38,17,13
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Pulchri Studio,0518::SB828,,70,110,2,1,0,0,0,102,11,0,0,0,0,0,0,113,9,17,12,41,18,13,0,0
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Paagman Centrum (9.00 tot 19.00uur),0518::SB830,,321,128,11,5,0,0,0,139,5,0,0,0,0,0,0,144,12,21,20,34,15,21,1,4
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Ministerie van Binnenlandse Zaken,0518::SB831,,805,595,32,5,0,0,0,569,63,0,0,0,0,0,0,632,31,118,94,142,110,68,9,23
