contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Partij van de Arbeid (P.v.d.A.),VVD,Water Natuurlijk,CDA,SGP-ChristenUnie,DWLK & Schieland: Helder als water,Stichting Veilig Vitaal Waterbeheer,Algemene Waterschapspartij,50PLUS
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Bertrand Russellplaats 20,0599::SB159,3069 CA,1351,698,12,24,0,14,0,660,60,0,0,14,0,0,0,720,138,86,121,83,40,42,46,48,94
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Oostervantstraat 25 (rechts),0599::SB161,3021 PT,1841,455,24,9,0,0,0,436,53,0,1,0,1,0,0,489,109,58,157,37,15,14,9,37,19
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Kolkmanstraat 8,0599::SB162,3039 PH,1881,361,22,3,0,0,0,355,32,0,1,0,1,0,0,387,77,59,102,27,11,16,15,33,21
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Coolsingel 40 (midden),0599::SB164,3011 AD,1050,386,27,7,0,1,0,386,35,0,0,0,1,0,0,421,77,89,92,29,13,15,13,24,34
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau De Vliegerstraat 55 (rechts),0599::SB166,3021 ZN,1731,457,26,7,0,0,0,441,49,0,0,0,0,0,0,490,147,56,107,38,14,15,20,40,20
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Tidemanstraat 80 (rechts),0599::SB168,3022 SM,1950,380,22,12,0,0,0,355,60,0,0,0,1,0,1,415,128,33,97,34,24,12,7,12,33
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Rozenlaan 20 (rechts),0599::SB169,3051 LS,1306,534,20,13,3,0,0,507,63,0,0,0,3,0,0,570,105,83,167,46,27,23,10,31,42
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Johan de Wittlaan 5-9 (rechts),0599::SB170,3051 HE,1381,552,17,3,0,0,0,518,54,0,0,0,0,0,0,572,109,133,142,50,26,19,15,33,25
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Isaäc Hubertstraat 153 (rechts),0599::SB172,3034 CS,1506,270,17,6,0,0,0,246,47,0,0,0,0,0,0,293,85,44,46,35,9,11,7,14,19
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Paulus Potterstraat 76 (rechts),0599::SB173,3061 ZW,1686,325,17,5,0,1,0,304,45,0,1,0,2,0,0,349,79,82,62,32,10,11,7,24,18
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Willem Ruyslaan 17 (rechts),0599::SB174,3061 TT,1550,584,14,6,2,0,0,536,70,0,0,0,2,0,0,606,108,172,107,61,11,22,15,58,30
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Noorderhavenkade 8 (rechts),0599::SB175,3038 XG,1292,392,2,23,0,1,0,378,38,0,0,1,0,0,0,416,74,62,103,34,20,14,16,41,28
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Jan Greshoffstraat 5 (rechts),0599::SB176,3069 WG,1251,397,10,5,0,0,0,369,45,0,2,0,2,0,0,414,84,38,83,36,26,31,16,24,59
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Schepenstraat 69 (rechts),0599::SB177,3039 NC,1270,446,24,10,0,0,0,435,45,0,0,0,0,0,0,480,119,49,138,39,14,9,12,33,33
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Van Vlooswijkstraat 2A (rechts),0599::SB178,3039 TP,1606,659,42,7,0,1,0,647,62,0,0,0,1,0,0,709,148,130,167,50,30,14,17,61,42
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Robert van 't Hoffstr. 10 (rechts),0599::SB179,3059 PN,1518,501,9,2,0,1,0,446,68,0,1,0,2,0,0,514,70,182,64,68,34,18,21,28,16
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Meidoornstraat 55 (rechts),0599::SB180,3036 WC,1378,270,11,4,0,0,0,242,43,0,0,0,0,0,0,285,86,21,64,33,8,10,9,14,25
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Oranjestraat 6 (rechts),0599::SB181,3043 TN,1315,301,7,13,0,0,0,279,42,0,0,0,0,0,0,321,36,38,65,48,19,16,11,19,49
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Erasmusstraat 26 (rechts),0599::SB182,3035 LE,1536,340,13,6,0,0,0,319,42,0,2,0,2,0,0,361,89,39,89,31,23,10,11,19,29
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Henegouwerlaan 53B (links),0599::SB183,3021 CS,1875,307,17,5,0,1,0,290,38,0,0,1,0,0,0,328,97,48,77,18,6,14,14,25,8
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Kipstraat 37 (rechts),0599::SB184,3011 RS,1568,484,32,5,0,0,0,485,36,0,0,0,0,0,0,521,89,122,78,53,13,24,17,48,40
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Marcel Duchampplein 801 (midden),0599::SB185,3059 RB,1437,398,9,1,3,0,0,347,58,0,0,3,0,0,0,405,53,121,73,37,27,18,10,18,41
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Bergsingel 152 (rechts),0599::SB186,3037 GM,1311,525,32,7,0,1,0,514,51,0,0,0,1,0,0,565,115,67,149,52,31,22,21,45,23
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Maria Wesselingstraat 14 (rechts),0599::SB187,3065 GA,1338,620,19,9,1,0,0,565,84,0,0,0,1,0,0,649,105,138,98,90,20,30,17,43,79
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Nieuwe Ommoordseweg 97 (rechts),0599::SB188,3068 BS,1069,472,8,3,0,0,0,435,47,0,0,1,0,0,0,482,79,78,94,49,32,21,25,33,61
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Van Bassenstraat 19 (rechts),0599::SB189,3067 XC,1387,451,18,6,6,0,0,418,51,0,0,6,0,0,0,469,83,79,64,77,28,20,18,30,52
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Adriaen van der Doeslaan 155,0599::SB190,3054 EC,716,275,12,1,0,0,0,258,30,0,0,0,0,0,0,288,32,114,64,33,2,6,6,13,5
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau De Lugt 17,0599::SB191,3043 CJ,1258,597,25,7,0,1,0,556,74,0,0,0,1,0,0,630,85,77,158,68,26,25,23,35,100
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Clara Egginkstraat 4 (rechts),0599::SB192,3066 JG,1510,425,9,8,0,1,0,399,42,0,0,1,0,0,0,441,85,83,75,47,16,26,13,24,56
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Joliotplaats 4,0599::SB193,3069 JJ,1222,510,18,6,0,0,0,491,43,0,0,0,0,0,0,534,108,70,83,66,15,20,13,32,103
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau West-Kruiskade 54,0599::SB194,3014 AW,1720,288,22,8,0,0,0,278,40,0,0,0,0,0,0,318,115,35,56,17,8,10,5,17,25
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Nieuwe Binnenweg 33,0599::SB196,3014 GC,944,401,26,5,0,0,0,390,42,0,0,0,0,0,0,432,107,78,91,31,12,9,9,28,36
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Argonautenweg 23,0599::SB197,3054 RP,1228,467,21,14,0,0,0,455,47,0,0,0,0,0,0,502,80,99,83,44,20,28,14,29,70
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Goudseplein 245,0599::SB198,3031 ZH,1654,458,16,4,0,0,0,438,40,0,0,0,0,0,0,478,113,58,88,37,19,27,17,26,73
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Ringvaartweg 125 (rechts),0599::SB199,3065 AC,1062,500,10,9,3,0,0,453,69,0,0,0,3,0,0,522,92,176,94,61,13,15,10,16,23
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Coolsingel 40 (rechts),0599::SB200,3011 AD,1082,481,22,4,1,0,1,456,51,0,0,0,1,0,0,508,99,118,112,45,7,12,18,42,28
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Blijvenburgstraat 120,0599::SB203,3042 KE,1149,280,8,11,0,0,0,277,22,0,0,0,0,0,0,299,52,57,57,36,9,13,10,15,31
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Boompjes 680 (rechts),0599::SB204,3011 XZ,841,266,13,6,0,0,0,249,36,0,0,0,0,0,0,285,53,78,58,20,7,10,11,21,8
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Marcel Duchampplein 801 (rechts),0599::SB205,3059 RD,1566,498,14,3,0,0,0,420,95,0,0,0,0,0,0,515,71,182,57,65,27,17,22,18,39
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Rijnhoutplein 3,0599::SB206,3014 TZ,824,323,19,3,0,0,0,310,35,0,0,0,0,0,0,345,94,57,89,21,11,12,7,21,11
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Schommelstraat 69 (rechts),0599::SB207,3035 CG,1596,387,27,7,0,0,0,367,55,0,0,0,1,1,0,422,121,41,86,27,18,19,13,37,25
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Paradijsplein 1 (rechts),0599::SB208,3034 SL,1237,321,16,4,0,0,0,299,42,0,0,0,0,0,0,341,83,56,79,24,14,15,8,21,21
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Slaak 15 (rechts),0599::SB209,3061 CR,1317,358,19,5,0,0,0,342,39,0,0,1,0,1,0,381,111,60,63,38,11,14,6,27,28
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Henegouwerlaan 53B (rechts),0599::SB212,3021 CS,1855,269,19,3,0,0,1,259,31,0,0,0,0,0,0,291,77,36,70,30,11,9,8,21,7
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Hesseplaats 441 (rechts),0599::SB213,3069 EA,1138,486,23,14,1,0,0,470,54,0,0,0,1,0,0,524,83,75,86,71,18,27,21,27,78
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Debussylaan 11,0599::SB214,3055 TE,669,337,9,0,0,0,0,290,57,0,0,0,1,0,1,347,32,149,75,22,10,8,8,21,12
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Larikslaan 200 (rechts),0599::SB215,3053 LG,1070,662,28,5,0,0,76,619,0,0,0,0,0,0,0,695,123,161,166,56,33,30,17,33,43
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Nansenplaats 2 (rechts),0599::SB216,3069 CV,840,305,5,2,0,0,0,277,35,0,0,0,0,0,0,312,47,70,45,26,15,20,5,19,58
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Eudokiaplein 35 (rechts),0599::SB217,3037 BT,668,408,16,6,0,0,0,386,44,0,0,0,0,0,0,430,121,55,94,23,23,15,10,36,31
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Oostzeedijk 276 (rechts),0599::SB219,3063 CA,1258,346,5,1,0,0,0,319,33,0,0,0,0,0,0,352,59,117,59,32,10,15,6,34,14
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau s-Gravenweg 451,0599::SB220,3065 SC,1125,587,10,2,0,13,0,515,71,0,0,13,0,0,0,586,73,265,81,64,16,14,8,43,23
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Vredehofweg 13 (rechts),0599::SB221,3062 EK,970,519,6,1,0,1,0,463,64,0,0,1,0,0,0,527,64,251,80,48,16,13,13,27,7
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Centraal Station (links),0599::SB241,3013 AJ,0,1469,104,18,2,0,0,1494,99,0,0,0,2,0,0,1593,341,298,386,131,63,44,36,121,49
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Burgemeester Oudlaan 50,0599::SB242,3062 PA,0,431,30,7,0,1,0,450,19,0,0,0,1,0,0,469,73,178,51,41,11,12,12,48,5
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Prins Alexanderplein 14-21,0599::SB243,3067 GC,0,138,3,0,0,0,0,131,10,0,0,0,0,0,0,141,30,30,29,15,3,3,4,12,12
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Mobiel 1,0599::SB244,0000 ZZ,0,249,4,1,0,0,0,241,13,0,0,0,0,0,0,254,45,25,40,62,9,12,4,8,44
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Prins Hendriklaan 22 (links),0599::SB316,3071 LE,1428,402,13,3,0,3,0,378,37,0,0,3,0,0,0,415,87,73,104,33,12,14,11,31,37
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Prins Hendriklaan 22 (rechts),0599::SB374,3071 LE,1375,433,30,7,2,0,0,429,39,0,0,2,0,0,0,468,81,68,124,38,14,24,21,32,31
